date,Supplier,VendorStockNumber,Shape,Weight,Color,FancyColor,FancyColorIntensity,FancyColorOvertone,Clarity,MeasLength,MeasWidth,MeasDepth,Measurements,CutGrade,Lab,RapNet_List_Price,RapNet_Discount,Price_per_carat,Depth%,Table%,GirdleThin,GirdleThick,Girdle%,Culet Size,Culet condition,Polish,Symmetry,Fluorescence Intensity,Fluoresecnce Color,Crown Height,Crown Angle,Pavilion Depth,PavillionAngle,Treatment,LaserInscription,Comments,CertificateID,CertificateImage,DiamondImage,3DFile,MatchingVendorStockNumber,IsMatchedPairSeparable,CityLocation,StateLocation,CountryLocation,ParcelStoneCount,Status,usd,JPY,fee_%,fee_JPY,Value,ship_USD,ship_JPY,tax,Custom,import,FX,FX_Option,transfer,settle,Sales price,paypal,payment_by_card,yamato,AllCost,PS%,ring
2016/2/29,aarachminov,916517,,1.01,,Y,Fancy Vivid,,VS2,6.28,6.34,4.05,6.28-6.34x4.05,,GIA,0,,72100,64.2,60,tn,VTK,0,n,,Very Good,Good,None,,,0,,0,,GIA 2175444907,,2175444907,http://www.feedcenter.net/files/116/certs/2175444907.Pdf,,,,,,,HONG KONG,1,G,72821,8303050,0.06,498183,8801233,2184.63,249091.5126,166061.0084,697456.2017,9415658.723,168216.5019,38231.02316,300,9622406.248,10120589,293537.081,10152456,31867.77778,9654274.026,0.179588263,10152456
2016/2/29,aarachminov,916518,,1.01,,Y,Fancy Vivid,,VS2,6.39,6.42,3.93,6.39-6.42x3.93,,GIA,0,,72100,61.3,61,stk,TK,0,n,,Excellent,Excellent,None,,,0,,0,,GIA 2171447418,,2171447418,http://www.feedcenter.net/files/116/certs/2171447418.Pdf,,,,,,,HONG KONG,1,G,72821,8303050,0.06,498183,8801233,2184.63,249091.5126,166061.0084,697456.2017,9415658.723,168216.5019,38231.02316,300,9622406.248,10120589,293537.081,10152456,31867.77778,9654274.026,0.179588263,10152456
2016/2/29,aarachminov,444208,BR,1.01,G,,,,VVS2,6.56,6.6,3.88,6.56-6.6x3.88,Excellent,GIA,9500,-25,7125,58.9,60,tn,STK,0,n,,Excellent,Excellent,None,,,33,,41,,GIA 2207745448,,2207745448,,,,,,,,CHINA,1,M,7196.25,820516,0.07,57436.12,877952.12,215.8875,24615.49275,16410.3285,68923.3457,930465.167,16623.3293,3778.029386,300,951166.5256,1008602,32315.264,1020469,11867.77778,963034.3034,0.186481883,1020469
2016/2/29,aarachminov,444312,BR,1.01,I,,,,VS2,6.28,6.31,4.04,6.28-6.31x4.04,Very Good,GIA,6400,-32,4352,64.1,57,stk,TK,0,n,,Excellent,Excellent,None,,,37,,41,,GIA 1203818425,,1203818425,,,,,,,,CHINA,1,G,4395.52,501177,0.07,35082.39,536259.39,131.8656,15035.31571,10023.54381,42098.86876,568334.7283,10153.64753,2307.647165,300,581096.023,616178,20990.052,623045,6867.777778,587963.8008,0.186636005,623045
2016/2/29,aarachminov,458100,BR,1.01,G,,,,VS2,6.44,6.47,4.02,6.44-6.47x4.02,Excellent,GIA,7900,-22,6162,62.3,54,tn,M,0,n,,Excellent,Excellent,None,,,35,,41,,,,2217642885,,,,,,,,ISRAEL,1,M,6223.62,709617,0.07,49673.19,759290.19,186.7086,21288.51457,14192.34305,59607.82861,804705.6862,14376.55926,3267.399832,300,822649.6453,872322,29698.948,879189,6867.777778,829517.4231,0.186519427,879189
2016/2/29,aarachminov,454126,BR,1.01,D,,,,VVS2,6.4,6.43,3.99,6.4-6.43x3.99,Excellent,GIA,14800,-24,11248,62.3,59,m,STK,0,n,,Excellent,Excellent,None,,,34,,41.6,,GIA 6177373057,,6177373057,,,,,,,,ISRAEL,1,M,11360.48,1295321,0.06,77719.26,1373040.26,340.8144,38859.65789,25906.43859,108806.9677,1468894.064,26242.69086,5964.247924,300,1501401.003,1579120,50571.84,1590987,11867.77778,1513268.781,0.179719717,1590987
2016/2/29,aarachminov,460096,BR,1.01,I,,,,VS2,6.46,6.48,3.96,6.46-6.48x3.96,Excellent,GIA,6400,-21,5056,61.2,59,m,STK,0,n,,Excellent,Excellent,None,,,33.5,,41.4,,GIA 2214534216,,2214534216,,,,,,,,CHINA,1,G,5106.56,582249,0.07,40757.43,623006.43,153.1968,17467.49914,11644.99942,48908.91988,660270.4184,11796.13486,2680.939741,300,675047.493,715804,24377.336,722671,6867.777778,681915.2708,0.186580405,722671
2016/2/29,aarachminov,423716,BR,1.01,E,,,,VVS1,6.44,6.47,3.97,6.44-6.47x3.97,Excellent,GIA,14700,-25,11025,61.4,56,m,,0,n,,Excellent,Excellent,None,,,34,,40.8,,GIA 7203106702,,7203106702,,,,,,,,ISRAEL,1,M,11135.25,1269641,0.06,76178.46,1345819.46,334.0575,38089.23615,25392.8241,106649.8448,1439772.905,25722.42354,5846.005351,300,1471641.334,1547819,49570.208,1559686,11867.77778,1483509.112,0.179722564,1559686
2016/2/29,aarachminov,461004,BR,1.01,G,,,,VS2,6.54,6.55,3.91,6.54-6.55x3.91,Excellent,GIA,7900,-17,6557,59.8,59,tn,M,0,n,,Excellent,Excellent,None,,,32.5,,41.4,,GIA 2175480793,,2175480793,,,,,,,,ISRAEL,1,M,6622.57,755105,0.07,52857.35,807962.35,198.6771,22653.16294,15102.10863,63428.82173,856289.0933,15298.12838,3476.847358,300,875364.069,928221,31599.514,935088,6867.777778,882231.8468,0.186502999,935088
2016/2/29,aarachminov,460958,BR,1.01,I,,,,VS1,6.37,6.42,3.98,6.37-6.42x3.98,Excellent,GIA,6700,-24,5092,62.2,57,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,40.6,,GIA 1218604163,,1218604163,,,,,,,,CHINA,1,G,5142.92,586395,0.07,41047.65,627442.65,154.2876,17591.87215,11727.91477,49257.18295,664971.9699,11880.13095,2700.029762,300,679852.1306,720899,24550.566,727766,6867.777778,686719.9084,0.186578148,727766
2016/2/29,aarachminov,353504,BR,1.01,E,,,,VS1,6.32,6.34,4.02,6.32-6.34x4.02,Very Good,GIA,10700,-27,7811,63.6,56,m,STK,0,n,,Excellent,Excellent,None,,,36.5,,40.4,,GIA 5151918954,,5151918954,,,,,,,,HONG KONG,1,G,7889.11,899516,0.07,62966.12,962482.12,236.6733,26985.48967,17990.32644,75559.34529,1020051.161,18223.83788,4141.781337,300,1042716.781,1105682,35421.824,1117549,11867.77778,1054584.558,0.186460483,1117549
2016/2/29,aarachminov,443992,BR,1.01,L,,,,VS2,6.46,6.5,3.95,6.46-6.5x3.95,Excellent,GIA,4200,-27,3066,61,60,tn,M,0,n,,Excellent,Excellent,None,,,33.5,,41.8,,GIA 7206633002,,7206633002,,,,,,,,CHINA,1,G,3096.66,353081,0.08,28246.48,381327.48,92.8998,10592.4352,7061.623464,29658.80469,400393.8634,7153.281258,1625.74574,300,409472.8904,437719,14922.446,442086,4367.777778,413840.6681,0.193361494,442086
2016/2/29,aarachminov,460965,BR,1.01,J,,,,VS1,6.42,6.46,3.95,6.42-6.46x3.95,Excellent,GIA,5800,-24,4408,61.3,59,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,40.6,,GIA 7211513119,,7211513119,,,,,,,,CHINA,1,G,4452.08,507626,0.07,35533.82,543159.82,133.5624,15228.78485,10152.52323,42640.58465,575647.8927,10284.30168,2337.341291,300,588569.5357,624103,21259.502,630970,6867.777778,595437.3135,0.186631053,630970
2016/2/29,aarachminov,460947,BR,1.01,G,,,,VS1,6.46,6.49,3.92,6.46-6.49x3.92,Excellent,GIA,8600,-19,6966,60.6,61,stk,,0,n,,Excellent,Excellent,None,,,32.5,,41.4,,GIA 6211603744,,6211603744,,,,,,,,ISRAEL,1,G,7035.66,802205,0.07,56154.35,858359.35,211.0698,24066.1786,16044.11906,67385.22381,909700.5215,16252.35621,3693.71732,300,929946.595,986100,33567.4,992967,6867.777778,936814.3728,0.186487172,992967
2016/2/29,aarachminov,457283,BR,1.01,D,,,,IF,6.5,6.51,3.95,6.5-6.51x3.95,Excellent,GIA,22800,-35,14820,60.7,59,m,,0,n,,Excellent,Excellent,Faint,,,0,,0,,,,6212520767,,,,,,,,HONG KONG,1,G,14968.2,1706674,0.06,102400.44,1809074.44,449.046,51200.22492,34133.48328,143360.6167,1935368.325,34576.53884,7858.304281,300,1978103.168,2080503,66616.096,2097370,16867.77778,1994970.946,0.179682029,2097370
2016/2/29,aarachminov,460941,BR,1.01,H,,,,VVS2,6.44,6.48,3.96,6.44-6.48x3.96,Excellent,GIA,8100,-24,6156,61.2,61,m,STK,0,n,,Excellent,Excellent,None,,,33,,41.8,,GIA 2216661767,,2216661767,,,,,,,,ISRAEL,1,G,6217.56,708926,0.07,49624.82,758550.82,186.5268,21267.78574,14178.52382,59549.78476,803922.0943,14362.55991,3264.218162,300,821848.8724,871473,29670.082,878340,6867.777778,828716.6502,0.186519835,878340
2016/2/29,aarachminov,463206,BR,1.01,G,,,,VVS1,6.55,6.58,3.89,6.55-6.58x3.89,Excellent,GIA,10500,-24,7980,59.2,60,m,STK,0,n,,Excellent,Excellent,None,,,32.5,,41,,GIA 6211720793,,6211720793,http://www.feedcenter.net/files/116/certs/6211720793.Pdf,,,,,,,ISRAEL,1,G,8059.8,918978,0.07,64328.46,983306.46,241.794,27569.35188,18379.56792,77194.15358,1042121.073,18618.13036,4231.393263,300,1065270.597,1129599,36187.168,1141466,11867.77778,1077138.375,0.186456433,1141466
2016/2/29,aarachminov,461087,BR,1.01,E,,,,VS1,6.37,6.41,4.01,6.37-6.41x4.01,Excellent,GIA,10700,-23,8239,62.7,56,m,STK,0,n,,Excellent,Excellent,None,,,34.5,,41.2,,GIA 2175487094,,2175487094,,,,,,,,HONG KONG,1,G,8321.39,948804,0.07,66416.28,1015220.28,249.6417,28464.14663,18976.09776,79699.53955,1075943.784,19222.39377,4368.725857,300,1099834.904,1166251,37360.032,1178118,11867.77778,1111702.681,0.186449572,1178118
2016/2/29,aarachminov,460970,BR,1.01,H,,,,SI1,6.46,6.5,3.93,6.46-6.5x3.93,Excellent,GIA,6500,-20,5200,60.7,61,m,STK,0,n,,Excellent,Excellent,None,,,32.5,,41.8,,GIA 7216481503,,7216481503,,,,,,,,ISRAEL,1,M,5252,598833,0.07,41918.31,640751.31,157.56,17964.9912,11976.6608,50301.97216,679076.6242,12132.11923,2757.299825,300,694266.0432,736184,25070.256,743051,6867.777778,701133.821,0.186571564,743051
2016/2/29,aarachminov,463204,BR,1.01,I,,,,VVS2,6.43,6.47,3.97,6.43-6.47x3.97,Excellent,GIA,6900,-24,5244,61.5,57,m,STK,0,n,,Excellent,Excellent,None,,,33.5,,41.2,,GIA 6201325888,,6201325888,http://www.feedcenter.net/files/116/certs/6201325888.Pdf,,,,,,,ISRAEL,1,G,5296.44,603900,0.07,42273,646173,158.8932,18117.00266,12078.00178,50727.60036,684822.6048,12234.77469,2780.630611,300,700138.0101,742411,25281.974,749278,6867.777778,707005.7879,0.186569165,749278
2016/2/29,aarachminov,462921,BR,1.01,H,,,,VS2,6.45,6.48,3.93,6.45-6.48x3.93,Excellent,GIA,7200,-17,5976,60.8,61,m,STK,0,n,,Excellent,Excellent,None,,,34.5,,41.2,,GIA 7218724314,,7218724314,http://www.feedcenter.net/files/116/certs/7218724314.Pdf,,,,,,,ISRAEL,1,G,6035.76,688197,0.07,48173.79,736370.79,181.0728,20645.92066,13763.9471,57808.54942,780415.4172,13942.59875,3168.772442,300,797826.7884,846000,28804,852867,6867.777778,804694.5661,0.186528369,852867
2016/2/29,aarachminov,463416,BR,1.01,H,,,,VVS1,6.43,6.46,3.98,6.43-6.46x3.98,Excellent,GIA,8700,-22,6786,61.7,59,m,STK,0,n,,Excellent,Excellent,None,,,33,,41.8,,GIA 6212549596,,6212549596,http://www.feedcenter.net/files/116/certs/6212549596.Pdf,,,,,,,ISRAEL,1,G,6853.86,781477,0.07,54703.39,836180.39,205.6158,23444.31352,15629.54234,65644.06847,886194.9243,15832.41434,3598.275986,300,905925.6147,960629,32701.386,967496,6867.777778,912793.3924,0.186494474,967496
2016/2/29,aarachminov,460872,BR,1.01,G,,,,VS1,6.48,6.51,3.94,6.48-6.51x3.94,Excellent,GIA,8600,-19,6966,60.7,58,m,STK,0,n,,Excellent,Excellent,None,,,34,,40.8,,GIA 6215600912,,6215600912,,,,,,,,ISRAEL,1,G,7035.66,802205,0.07,56154.35,858359.35,211.0698,24066.1786,16044.11906,67385.22381,909700.5215,16252.35621,3693.71732,300,929946.595,986100,33567.4,992967,6867.777778,936814.3728,0.186487172,992967
2016/2/29,aarachminov,455776,BR,1.01,E,,,,VS1,6.3,6.36,4,6.3-6.36x4,Very Good,GIA,10700,-32,7276,63.2,59,m,TK,0,n,,Excellent,Excellent,None,,,35.5,,41.2,,GIA 6211445707,,6211445707,,,,,,,,HONG KONG,1,G,7348.76,837905,0.07,58653.35,896558.35,220.4628,25137.16846,16758.1123,70384.02246,950184.3032,16975.62373,3858.096302,300,971318.0233,1029971,32999.072,1041838,11867.77778,983185.801,0.186477095,1041838
2016/2/29,aarachminov,452031,BR,1.01,F,,,,VS1,6.41,6.45,3.93,6.41-6.45x3.93,Excellent,GIA,9800,-25,7350,61.1,61,m,STK,0,n,,Excellent,Excellent,Faint,,,35,,41,,GIA 2214157028,,2214157028,,,,,,,,ISRAEL,1,M,7423.5,846427,0.07,59249.89,905676.89,222.705,25392.8241,16928.5494,71099.86988,959848.2434,17148.27593,3897.335439,300,981193.8548,1040443,33334.176,1052310,11867.77778,993061.6325,0.186474415,1052310
2016/2/29,aarachminov,462908,BR,1.01,G,,,,VVS2,6.54,6.57,3.91,6.54-6.57x3.91,Excellent,GIA,9500,-22,7410,59.6,59,tn,M,0,n,,Excellent,Excellent,None,,,33.5,,41,,GIA 2217725189,,2217725189,http://www.feedcenter.net/files/116/certs/2217725189.Pdf,,,,,,,ISRAEL,1,G,7484.1,853337,0.07,59733.59,913070.59,224.523,25600.11246,17066.74164,71680.30833,967684.1624,17288.26942,3929.15214,300,989201.584,1048935,33605.92,1060802,11867.77778,1001069.362,0.186472946,1060802
2016/2/29,aarachminov,378423,BR,1.01,D,,,,SI1,6.44,6.48,4,6.44-6.48x4,Excellent,GIA,8200,-27,5986,62,57,m,,0,n,,Excellent,Excellent,Medium,b,,34.5,,41.4,,GIA 6175611286,,6175611286,,,,,,,,BELGIUM,1,G,6045.86,689348,0.07,48254.36,737602.36,181.3758,20680.46872,13786.97914,57905.23583,781720.6837,13965.91813,3174.072302,300,799160.6741,847415,28852.11,854282,6867.777778,806028.4519,0.186528442,854282
2016/2/29,aarachminov,462917,BR,1.01,H,,,,VS2,6.5,6.53,3.94,6.5-6.53x3.94,Excellent,GIA,7200,-17,5976,60.4,60,m,,0,n,,Excellent,Excellent,None,,,33,,41.4,,GIA 1213727113,,1213727113,http://www.feedcenter.net/files/116/certs/1213727113.Pdf,,,,,,,ISRAEL,1,G,6035.76,688197,0.07,48173.79,736370.79,181.0728,20645.92066,13763.9471,57808.54942,780415.4172,13942.59875,3168.772442,300,797826.7884,846000,28804,852867,6867.777778,804694.5661,0.186528369,852867
2016/2/29,aarachminov,262229,BR,1.01,E,,,,VS1,6.43,6.47,3.92,6.43-6.47x3.92,Excellent,GIA,10700,-21,8453,60.7,62,m,STK,0,n,,Excellent,Excellent,None,,,35,,41.2,,GIA 5133385364,,5133385364,,,,,,,,HONG KONG,1,G,8537.53,973449,0.07,68141.43,1041590.43,256.1259,29203.47512,19468.98341,81769.71668,1103891.175,19721.69101,4482.202502,300,1128395.069,1196536,38329.152,1208403,11867.77778,1140262.847,0.186444035,1208403
2016/2/29,aarachminov,460290,BR,1.01,D,,,,IF,6.42,6.45,3.99,6.42-6.45x3.99,Excellent,GIA,22800,-30,15960,62,59,m,STK,0,n,,Excellent,Excellent,None,,,33,,41.8,,GIA 7216554028,,7216554028,,,,,,,,ISRAEL,1,M,16119.6,1837956,0.06,110277.36,1948233.36,483.588,55138.70376,36759.13584,154388.3072,2084242.147,37236.26072,8462.786527,300,2130241.194,2240518,71736.576,2257385,16867.77778,2147108.972,0.179673629,2257385
2016/2/29,aarachminov,426959,BR,1.01,I,,,,VVS2,6.39,6.44,4,6.39-6.44x4,Excellent,GIA,6900,-22,5382,62.4,59,m,STK,0,n,,Excellent,Excellent,None,,,35,,41.4,,GIA 3205098910,,3205098910,,,,,,,,ISRAEL,1,M,5435.82,619792,0.07,43385.44,663177.44,163.0746,18593.76589,12395.84393,52062.52879,702844.1386,12556.74041,2853.804639,300,718554.6837,761940,25945.96,768807,6867.777778,725422.4614,0.186560622,768807
2016/2/29,aarachminov,373989,BR,1.01,I,,,,SI2,6.41,6.45,4.02,6.41-6.45x4.02,Excellent,GIA,5200,-23,4004,62.6,56,tn,M,0,n,,Excellent,Excellent,None,,,35.5,,41.2,,GIA 3175771460,,3175771460,,,,,,,,BELGIUM,1,G,4044.04,461101,0.07,32277.07,493378.07,121.3212,13833.04322,9222.028816,38732.48576,522888.5578,9341.723895,2123.119067,300,534653.4008,566930,19315.62,573797,6867.777778,541521.1785,0.186670312,573797
2016/2/29,aarachminov,460102,BR,1.01,J,,,,VS2,6.41,6.44,3.96,6.41-6.44x3.96,Excellent,GIA,5500,-24,4180,61.7,58,tn,M,0,n,,Excellent,Excellent,None,,,36,,40.6,,GIA 2217458732,,2217458732,,,,,,,,CHINA,1,G,4221.8,481369,0.07,33695.83,515064.83,126.654,14441.08908,9627.39272,40434.99854,545872.4803,9752.345728,2216.442211,300,558141.2683,591837,20162.458,598704,6867.777778,565009.0461,0.186652744,598704
2016/2/29,aarachminov,459204,BR,1.01,D,,,,IF,6.42,6.46,3.98,6.42-6.46x3.98,Excellent,GIA,22800,-31,15732,61.8,57,m,STK,0,n,,Excellent,Excellent,None,,,35,,41,,GIA 6212704635,,6212704635,,,,,,,,ISRAEL,1,M,15889.32,1811700,0.06,108702,1920402,476.6796,54351.00799,36234.00533,152182.8011,2054467.814,36704.32406,8341.891832,300,2099814.03,2208516,70712.512,2225383,16867.77778,2116681.808,0.179675402,2225383
2016/2/29,aarachminov,462288,BR,1.01,D,,,,VS1,6.38,6.43,4,6.38-6.43x4,Very Good,GIA,12100,-31,8349,62.5,56,m,STK,0,n,,Very Good,Excellent,None,,,35,,41.2,,,,6173472457,http://www.feedcenter.net/files/116/certs/6173472457.Jpg,,,,,,,CHINA,1,G,8432.49,961472,0.07,67303.04,1028775.04,252.9747,28844.17529,19229.4502,80763.65004,1090309.276,19479.04206,4427.055014,300,1114515.373,1181818,37858.176,1193685,11867.77778,1126383.15,0.186446644,1193685
2016/2/29,aarachminov,459844,BR,1.01,I,,,,SI1,6.44,6.48,3.96,6.44-6.48x3.96,Excellent,GIA,6000,-21,4740,61.3,55,m,STK,0,n,,Excellent,Excellent,None,,,34,,40.6,,GIA 5216574867,,5216574867,,,,,,,,CHINA,1,G,4787.4,545859,0.07,38210.13,584069.13,143.622,16375.78044,10917.18696,45852.15739,619004.1248,11058.88729,2513.383474,300,632876.3956,671086,22856.924,677953,6867.777778,639744.1733,0.186603505,677953
2016/2/29,aarachminov,401931,BR,1.01,E,,,,VS1,6.34,6.39,4,6.34-6.39x4,Very Good,GIA,10700,-37,6741,62.8,57,tn,TK,0,n,,Very Good,Excellent,Medium,b,,35,,41.4,,GIA 3195219635,,3195219635,,,,,,,,BELGIUM,1,G,6808.41,776294,0.07,54340.58,830634.58,204.2523,23288.84725,15525.89816,65208.69963,880317.445,15727.40958,3574.411267,300,899919.2659,954259,32484.806,961126,6867.777778,906787.0437,0.18649549,961126
2016/2/29,aarachminov,462660,BR,1.01,G,,,,VS1,6.51,6.53,3.96,6.51-6.53x3.96,Excellent,GIA,8600,-19,6966,60.7,58,m,,0,n,,Excellent,Excellent,None,,,32,,41.6,,GIA 2217624037,,2217624037,http://www.feedcenter.net/files/116/certs/2217624037.Pdf,,,,,,,ISRAEL,1,G,7035.66,802205,0.07,56154.35,858359.35,211.0698,24066.1786,16044.11906,67385.22381,909700.5215,16252.35621,3693.71732,300,929946.595,986100,33567.4,992967,6867.777778,936814.3728,0.186487172,992967
2016/2/29,aarachminov,462662,BR,1.01,H,,,,VS1,6.46,6.49,3.97,6.46-6.49x3.97,Excellent,GIA,7600,-19,6156,61.3,59,m,STK,0,n,,Excellent,Excellent,None,,,32,,41.6,,GIA 2216624068,,2216624068,http://www.feedcenter.net/files/116/certs/2216624068.Pdf,,,,,,,ISRAEL,1,G,6217.56,708926,0.07,49624.82,758550.82,186.5268,21267.78574,14178.52382,59549.78476,803922.0943,14362.55991,3264.218162,300,821848.8724,871473,29670.082,878340,6867.777778,828716.6502,0.186519835,878340
2016/2/29,aarachminov,459913,BR,1.01,G,,,,VS1,6.53,6.55,3.91,6.53-6.55x3.91,Excellent,GIA,8600,-22,6708,59.8,61,m,,0,n,,Excellent,Excellent,Faint,,,32.5,,41.4,,GIA 6212636012,,6212636012,,,,,,,,ISRAEL,1,G,6775.08,772494,0.07,54074.58,826568.58,203.2524,23174.83865,15449.89243,64889.49849,876008.2296,15650.42281,3556.914274,300,895515.5666,949590,32326.06,956457,6867.777778,902383.3444,0.18649733,956457
2016/2/29,aarachminov,459829,BR,1.01,F,,,,VS1,6.42,6.45,3.98,6.42-6.45x3.98,Excellent,GIA,9800,-21,7742,61.9,59,m,STK,0,n,,Excellent,Excellent,None,,,34,,41.4,,GIA 2216432001,,2216432001,,,,,,,,ISRAEL,1,M,7819.42,891570,0.07,62409.9,953979.9,234.5826,26747.10805,17831.40537,74891.88107,1011040.394,18062.85502,4105.194323,300,1033508.444,1095918,35109.376,1107785,11867.77778,1045376.222,0.186462856,1107785
2016/2/29,aarachminov,447863,BR,1.01,I,,,,VS2,6.4,6.45,3.99,6.4-6.45x3.99,Excellent,GIA,6400,-23,4928,62.1,57,m,,0,n,,Excellent,Excellent,None,,,35.5,,41,,GIA 2206347111,,2206347111,,,,,,,,CHINA,1,G,4977.28,567509,0.07,39725.63,607234.63,149.3184,17025.28397,11350.18931,47670.75786,643555.2311,11497.50782,2613.069958,300,657965.8089,697691,23761.494,704558,6867.777778,664833.5867,0.186589765,704558
2016/2/29,aarachminov,424324,BR,1.01,E,,,,VVS2,6.41,6.45,3.97,6.41-6.45x3.97,Excellent,GIA,11900,-24,9044,61.7,59,m,STK,0,n,,Excellent,Excellent,None,,,34.5,,41,,GIA 2207168561,,2207168561,,,,,,,,CHINA,1,G,9134.44,1041508,0.06,62490.48,1103998.48,274.0332,31245.26546,20830.17698,87486.6754,1181070.118,21100.54002,4795.577278,300,1207266.235,1269756,40672.192,1281623,11867.77778,1219134.013,0.179757371,1281623
2016/2/29,aarachminov,459832,BR,1.01,G,,,,VS1,6.45,6.5,3.93,6.45-6.5x3.93,Excellent,GIA,8600,-21,6794,60.7,60,m,STK,0,n,,Excellent,Excellent,None,,,32.5,,41.4,,GIA 7216574149,,7216574149,,,,,,,,ISRAEL,1,G,6861.94,782398,0.07,54767.86,837165.86,205.8582,23471.95196,15647.96798,65721.4336,887239.3535,15851.07371,3602.516751,300,906992.944,961760,32739.84,968627,6867.777778,913860.7218,0.186493512,968627
2016/2/29,aarachminov,459830,BR,1.01,G,,,,VVS1,6.48,6.53,3.96,6.48-6.53x3.96,Excellent,GIA,10500,-24,7980,60.9,59,m,,0,n,,Excellent,Excellent,None,,,33.5,,41.4,,GIA 2217541475,,2217541475,,,,,,,,ISRAEL,1,G,8059.8,918978,0.07,64328.46,983306.46,241.794,27569.35188,18379.56792,77194.15358,1042121.073,18618.13036,4231.393263,300,1065270.597,1129599,36187.168,1141466,11867.77778,1077138.375,0.186456433,1141466
2016/2/29,aarachminov,459837,BR,1.01,G,,,,VS2,6.48,6.5,3.91,6.48-6.5x3.91,Excellent,GIA,7900,-19,6399,60.2,60,m,STK,0,n,,Excellent,Excellent,None,,,32.5,,41,,GIA 7216538887,,7216538887,,,,,,,,CHINA,1,G,6462.99,736910,0.07,51583.7,788493.7,193.8897,22107.30359,14738.2024,61900.44048,835655.9465,14929.50459,3393.069225,300,854278.5203,905862,30839.308,912729,6867.777778,861146.2981,0.186509645,912729
2016/2/29,aarachminov,462286,BR,1.01,E,,,,VS1,6.37,6.4,4.01,6.37-6.4x4.01,Very Good,GIA,10700,-31,7383,62.8,57,m,STK,0,n,,Very Good,Excellent,None,,,35,,41.4,,,,2171480824,http://www.feedcenter.net/files/116/certs/2171480824.Pdf,,,,,,,ISRAEL,1,G,7456.83,850227,0.07,59515.89,909742.89,223.7049,25506.8327,17004.55513,71419.07103,964157.4589,17225.2627,3914.832432,300,985597.554,1045113,33483.616,1056980,11867.77778,997465.3318,0.186473616,1056980
2016/2/29,aarachminov,433194,BR,1.01,E,,,,VVS1,6.41,6.45,3.99,6.41-6.45x3.99,Excellent,GIA,14700,-25,11025,62,58,tn,M,0,n,,Excellent,Excellent,None,,,35.5,,41,,GIA 2175204809,,2175204809,,,,,,,,ISRAEL,1,M,11135.25,1269641,0.06,76178.46,1345819.46,334.0575,38089.23615,25392.8241,106649.8448,1439772.905,25722.42354,5846.005351,300,1471641.334,1547819,49570.208,1559686,11867.77778,1483509.112,0.179722564,1559686
2016/2/29,aarachminov,462663,BR,1.01,H,,,,VS1,6.47,6.5,3.93,6.47-6.5x3.93,Excellent,GIA,7600,-19,6156,60.7,59,stk,,0,n,,Excellent,Excellent,None,,,32,,41.4,,GIA 2218635572,,2218635572,http://www.feedcenter.net/files/116/certs/2218635572.Pdf,,,,,,,ISRAEL,1,G,6217.56,708926,0.07,49624.82,758550.82,186.5268,21267.78574,14178.52382,59549.78476,803922.0943,14362.55991,3264.218162,300,821848.8724,871473,29670.082,878340,6867.777778,828716.6502,0.186519835,878340
2016/2/29,aarachminov,460101,BR,1.01,I,,,,VS1,6.42,6.43,4.02,6.42-6.43x4.02,Excellent,GIA,6700,-24,5092,62.6,57,tn,M,0,n,,Very Good,Very Good,None,,,34.5,,41.4,,GIA 6212149117,,6212149117,http://www.feedcenter.net/files/116/certs/6212149117.Jpg,,,,,,,CHINA,1,G,5142.92,586395,0.07,41047.65,627442.65,154.2876,17591.87215,11727.91477,49257.18295,664971.9699,11880.13095,2700.029762,300,679852.1306,720899,24550.566,727766,6867.777778,686719.9084,0.186578148,727766
2016/2/29,aarachminov,460272,BR,1.01,J,,,,SI1,6.38,6.42,3.98,6.38-6.42x3.98,Excellent,GIA,5100,-25,3825,62.2,57,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,40.8,,GIA 6211566143,,6211566143,,,,,,,,CHINA,1,G,3863.25,440487,0.07,30834.09,471321.09,115.8975,13214.63295,8809.7553,37000.91106,499512.2993,8924.092739,2028.202895,300,510764.5949,541598,18454.332,548465,6867.777778,517632.3727,0.186690128,548465
2016/2/29,aarachminov,460271,BR,1.01,J,,,,VS2,6.37,6.41,3.99,6.37-6.41x3.99,Excellent,GIA,5500,-23,4235,62.4,58,m,STK,0,n,,Excellent,Excellent,None,,,35.5,,41,,GIA 6212483605,,6212483605,,,,,,,,CHINA,1,G,4277.35,487703,0.07,34139.21,521842.21,128.3205,14631.10341,9754.06894,40967.05379,553055.2261,9880.669875,2245.60679,300,565481.5028,599620,20427.08,606487,6867.777778,572349.2806,0.186646543,606487
2016/2/29,aarachminov,443991,BR,1.01,L,,,,VS2,6.52,6.48,3.93,6.52-6.48x3.93,Excellent,GIA,4200,-27,3066,60.5,58,m,,0,n,,Excellent,Excellent,None,,,33.5,,41,,GIA 1205593245,,1205593245,,,,,,,,CHINA,1,G,3096.66,353081,0.08,28246.48,381327.48,92.8998,10592.4352,7061.623464,29658.80469,400393.8634,7153.281258,1625.74574,300,409472.8904,437719,14922.446,442086,4367.777778,413840.6681,0.193361494,442086
